pathway_type,stage,date,n_in_stage_mean,n_in_stage_sd
BASELINE,ref_to_mri,2026-01-30,8.233333333333333,3.0021065401082825
BASELINE,ref_to_mri,2026-01-31,7.933333333333334,2.9934795038934014
BASELINE,ref_to_mri,2026-02-01,7.7,2.914292958553732
BASELINE,ref_to_mri,2026-02-02,8.1,2.9751847233291304
BASELINE,ref_to_mri,2026-02-03,8.4,3.135997888809986
BASELINE,ref_to_mri,2026-02-04,8.633333333333333,3.7091065318170378
BASELINE,ref_to_mri,2026-02-05,9.0,3.7416573867739418
BASELINE,ref_to_mri,2026-02-06,9.4,3.86496197063862
BASELINE,ref_to_mri,2026-02-07,9.166666666666666,3.948664840549082
BASELINE,ref_to_mri,2026-02-08,8.933333333333334,3.903432029534446
BASELINE,ref_to_mri,2026-02-09,9.466666666666667,4.066120181860508
BASELINE,ref_to_mri,2026-02-10,9.333333333333334,3.85364434174246
BASELINE,ref_to_mri,2026-02-11,9.666666666666666,3.8714991601608846
BASELINE,ref_to_mri,2026-02-12,9.6,3.7287327975951925
BASELINE,ref_to_mri,2026-02-13,10.0,3.648334527916294
BASELINE,ref_to_mri,2026-02-14,9.666666666666666,3.6230424758218325
BASELINE,ref_to_mri,2026-02-15,9.433333333333334,3.588134981251146
BASELINE,ref_to_mri,2026-02-16,9.366666666666667,3.295590924285034
BASELINE,ref_to_mri,2026-02-17,9.233333333333333,3.3700847562587826
BASELINE,ref_to_mri,2026-02-18,9.466666666666667,3.2027287216321985
BASELINE,ref_to_mri,2026-02-19,9.833333333333334,3.085933976245624
BASELINE,ref_to_mri,2026-02-20,9.933333333333334,3.00497671496324
BASELINE,ref_to_mri,2026-02-21,9.366666666666667,2.6585364567660195
BASELINE,ref_to_mri,2026-02-22,9.066666666666666,2.651393040926083
BASELINE,ref_to_mri,2026-02-23,9.333333333333334,2.617360256564556
BASELINE,ref_to_mri,2026-02-24,9.233333333333333,2.7377732372953343
BASELINE,ref_to_mri,2026-02-25,9.433333333333334,2.908765982376356
BASELINE,ref_to_mri,2026-02-26,9.633333333333333,2.882567501776645
BASELINE,ref_to_mri,2026-02-27,9.866666666666667,3.002680794560585
BASELINE,ref_to_mri,2026-02-28,9.433333333333334,2.9905982948098435
BASELINE,ref_to_mri,2026-03-01,9.1,2.963571936142205
BASELINE,ref_to_mri,2026-03-02,9.366666666666667,2.9998084230018165
BASELINE,ref_to_mri,2026-03-03,10.0,2.9478221066431054
BASELINE,ref_to_mri,2026-03-04,10.0,2.8767798089123047
BASELINE,ref_to_mri,2026-03-05,10.033333333333333,2.8705800607294467
BASELINE,ref_to_mri,2026-03-06,9.933333333333334,2.598850320527473
BASELINE,ref_to_mri,2026-03-07,9.466666666666667,2.5961952709797216
BASELINE,ref_to_mri,2026-03-08,9.233333333333333,2.4730733822559707
BASELINE,ref_to_mri,2026-03-09,9.466666666666667,2.6617771265198686
BASELINE,ref_to_mri,2026-03-10,9.6,2.91961263372977
BASELINE,ref_to_mri,2026-03-11,10.0,3.248341752022259
BASELINE,ref_to_mri,2026-03-12,10.333333333333334,3.2199093297721944
BASELINE,ref_to_mri,2026-03-13,10.266666666666667,3.095417450910668
BASELINE,ref_to_mri,2026-03-14,10.133333333333333,3.1484351157616257
BASELINE,ref_to_mri,2026-03-15,9.833333333333334,3.063504116410547
BASELINE,ref_to_mri,2026-03-16,10.033333333333333,3.2107935782760704
BASELINE,ref_to_mri,2026-03-17,10.4,3.1579128856102803
BASELINE,ref_to_mri,2026-03-18,10.366666666666667,3.034097415449408
BASELINE,ref_to_mri,2026-03-19,10.5,2.909556193198425
BASELINE,ref_to_mri,2026-03-20,10.533333333333333,3.1484351157616253
BASELINE,ref_to_mri,2026-03-21,10.033333333333333,3.21079357827607
BASELINE,ref_to_mri,2026-03-22,9.8,3.044497580429549
BASELINE,ref_to_mri,2026-03-23,9.833333333333334,3.1303115778964625
BASELINE,ref_to_mri,2026-03-24,9.8,3.0894704378269906
BASELINE,ref_to_mri,2026-03-25,9.966666666666667,3.253468529318267
BASELINE,ref_to_mri,2026-03-26,10.033333333333333,3.056743064262932
BASELINE,ref_to_mri,2026-03-27,10.366666666666667,2.965122935560768
BASELINE,ref_to_mri,2026-03-28,9.9,3.0211895350832516
BASELINE,ref_to_mri,2026-03-29,9.533333333333333,2.9563879794535546
BASELINE,ref_to_mri,2026-03-30,9.9,3.077728674380418
BASELINE,ref_to_mri,2026-03-31,10.066666666666666,2.815392829004364
BASELINE,ref_to_mri,2026-04-01,10.133333333333333,2.812942174691993
BASELINE,ref_to_mri,2026-04-02,10.433333333333334,2.9205966954496243
BASELINE,ref_to_mri,2026-04-03,10.633333333333333,3.022710970171545
BASELINE,ref_to_mri,2026-04-04,10.133333333333333,2.6357402066177933
BASELINE,ref_to_mri,2026-04-05,9.666666666666666,2.3973165074269205
BASELINE,ref_to_mri,2026-04-06,10.1,2.249137765823866
BASELINE,ref_to_mri,2026-04-07,10.466666666666667,2.47377044809842
BASELINE,ref_to_mri,2026-04-08,10.3,2.3946780072946527
BASELINE,ref_to_mri,2026-04-09,10.6,2.4154673996186924
BASELINE,ref_to_mri,2026-04-10,10.8,2.9988503544318212
BASELINE,ref_to_mri,2026-04-11,10.2,3.133797960171079
BASELINE,ref_to_mri,2026-04-12,9.733333333333333,2.8397830579274808
BASELINE,ref_to_mri,2026-04-13,9.766666666666667,2.824563845895544
BASELINE,ref_to_mri,2026-04-14,10.1,3.1332477366640425
BASELINE,ref_to_mri,2026-04-15,10.2,2.8454440293454955
BASELINE,ref_to_mri,2026-04-16,10.466666666666667,2.569493889966409
BASELINE,ref_to_mri,2026-04-17,10.5,2.873781600897182
BASELINE,ref_to_mri,2026-04-18,10.066666666666666,2.790789448727086
BASELINE,ref_to_mri,2026-04-19,9.8,2.771778963173228
BASELINE,ref_to_mri,2026-04-20,9.966666666666667,2.6193357059051983
BASELINE,ref_to_mri,2026-04-21,10.266666666666667,2.993479503893401
BASELINE,ref_to_mri,2026-04-22,10.366666666666667,3.123695129869081
BASELINE,ref_to_mri,2026-04-23,10.566666666666666,3.3081230571004374
BASELINE,ref_to_mri,2026-04-24,10.933333333333334,3.5324440433700044
BASELINE,ref_to_mri,2026-04-25,10.766666666666667,3.5104114439403147
BASELINE,ref_to_mri,2026-04-26,10.333333333333334,3.2412570287523916
BASELINE,ref_to_mri,2026-04-27,10.533333333333333,3.0141429082351703
BASELINE,ref_to_mri,2026-04-28,10.7,2.949576240750525
BASELINE,ref_to_mri,2026-04-29,10.966666666666667,2.8945052978946553
BASELINE,ref_to_mri,2026-04-30,11.166666666666666,2.829442900366922
BASELINE,ref_to_mri,2026-05-01,11.233333333333333,2.932379677789464
BASELINE,ref_to_mri,2026-05-02,10.9,3.1332477366640425
BASELINE,ref_to_mri,2026-05-03,10.433333333333334,2.955804731235709
BASELINE,ref_to_mri,2026-05-04,10.666666666666666,3.144051124149283
BASELINE,ref_to_mri,2026-05-05,10.666666666666666,3.294021055282385
BASELINE,ref_to_mri,2026-05-06,10.7,3.1964419874776926
BASELINE,ref_to_mri,2026-05-07,10.766666666666667,2.9905982948098426
BASELINE,ref_to_mri,2026-05-08,10.866666666666667,3.1043166090454437
BASELINE,ref_to_mri,2026-05-09,10.2,3.08947043782699
BASELINE,ref_to_mri,2026-05-10,9.8,3.044497580429549
BASELINE,ref_to_mri,2026-05-11,9.933333333333334,3.0278401694861676
BASELINE,ref_to_mri,2026-05-12,9.9,3.0439312149553097
BASELINE,ref_to_mri,2026-05-13,10.033333333333333,2.8585423501876077
BASELINE,ref_to_mri,2026-05-14,10.133333333333333,2.9211869733608857
BASELINE,ref_to_mri,2026-05-15,10.066666666666666,3.5421923206937267
BASELINE,ref_to_mri,2026-05-16,9.7,3.445636921253232
BASELINE,ref_to_mri,2026-05-17,9.333333333333334,3.304472761256333
BASELINE,ref_to_mri,2026-05-18,9.6,3.2120462915889525
BASELINE,ref_to_mri,2026-05-19,9.833333333333334,3.414808858520472
BASELINE,ref_to_mri,2026-05-20,9.733333333333333,3.362401987632767
BASELINE,ref_to_mri,2026-05-21,9.9,3.262641197895793
BASELINE,ref_to_mri,2026-05-22,10.066666666666666,3.0505322693649353
BASELINE,ref_to_mri,2026-05-23,9.633333333333333,2.797576948291002
BASELINE,ref_to_mri,2026-05-24,9.3,2.507230922063567
BASELINE,ref_to_mri,2026-05-25,9.733333333333333,2.7029145614385928
BASELINE,ref_to_mri,2026-05-26,10.0,2.7417588112943756
BASELINE,ref_to_mri,2026-05-27,10.366666666666667,2.8705800607294463
BASELINE,ref_to_mri,2026-05-28,10.633333333333333,2.645534081185242
BASELINE,ref_to_mri,2026-05-29,10.766666666666667,2.712465901051627
BASELINE,ref_to_mri,2026-05-30,10.333333333333334,2.5908770094624174
BASELINE,ref_to_mri,2026-05-31,9.766666666666667,2.595531084228313
BASELINE,ref_to_mri,2026-06-01,9.866666666666667,2.6226248148639617
BASELINE,ref_to_mri,2026-06-02,10.0,2.703764935712091
BASELINE,ref_to_mri,2026-06-03,9.833333333333334,2.792642221035957
BASELINE,ref_to_mri,2026-06-04,9.533333333333333,2.542512107363887
BASELINE,ref_to_mri,2026-06-05,9.566666666666666,2.595531084228313
BASELINE,ref_to_mri,2026-06-06,9.366666666666667,2.7099221687936974
BASELINE,ref_to_mri,2026-06-07,9.0,2.741758811294375
BASELINE,ref_to_mri,2026-06-08,9.633333333333333,2.684352273163264
BASELINE,ref_to_mri,2026-06-09,9.5,2.5562634368587074
BASELINE,ref_to_mri,2026-06-10,9.8,2.426861176996697
BASELINE,ref_to_mri,2026-06-11,9.733333333333333,2.5855478087369352
BASELINE,ref_to_mri,2026-06-12,10.066666666666666,2.778406059215438
BASELINE,ref_to_mri,2026-06-13,9.8,2.8935123627009873
BASELINE,ref_to_mri,2026-06-14,9.433333333333334,2.990598294809843
BASELINE,ref_to_mri,2026-06-15,9.566666666666666,3.1478874507038612
BASELINE,ref_to_mri,2026-06-16,9.9,3.2941955221162926
BASELINE,ref_to_mri,2026-06-17,10.233333333333333,3.4907101671815104
BASELINE,ref_to_mri,2026-06-18,10.533333333333333,3.5109025594011
BASELINE,ref_to_mri,2026-06-19,10.666666666666666,3.3970913860326855
BASELINE,ref_to_mri,2026-06-20,10.066666666666666,3.3002960508094583
BASELINE,ref_to_mri,2026-06-21,9.833333333333334,3.206494845684661
BASELINE,ref_to_mri,2026-06-22,10.033333333333333,3.264050089766661
BASELINE,ref_to_mri,2026-06-23,10.3,2.9024365507336216
BASELINE,ref_to_mri,2026-06-24,10.433333333333334,2.6087826905353353
BASELINE,ref_to_mri,2026-06-25,10.333333333333334,2.6695386832951487
BASELINE,ref_to_mri,2026-06-26,10.5,2.6228439421413516
BASELINE,ref_to_mri,2026-06-27,10.066666666666666,2.5179813114988505
BASELINE,ref_to_mri,2026-06-28,9.633333333333333,2.566136682108801
BASELINE,ref_to_mri,2026-06-29,9.666666666666666,2.7709494617441557
BASELINE,ref_to_mri,2026-06-30,9.9,2.746157189664282
BASELINE,ref_to_mri,2026-07-01,10.1,2.8689779509014395
BASELINE,ref_to_mri,2026-07-02,10.066666666666666,2.740920224698435
BASELINE,ref_to_mri,2026-07-03,9.866666666666667,2.648790658776754
BASELINE,ref_to_mri,2026-07-04,9.466666666666667,2.7003618318641127
BASELINE,ref_to_mri,2026-07-05,9.166666666666666,2.640315202360524
BASELINE,ref_to_mri,2026-07-06,9.2,2.9172495312513473
BASELINE,ref_to_mri,2026-07-07,9.233333333333333,3.092631212429305
BASELINE,ref_to_mri,2026-07-08,9.333333333333334,3.0775419359963387
BASELINE,ref_to_mri,2026-07-09,9.433333333333334,3.212940787774827
BASELINE,ref_to_mri,2026-07-10,9.166666666666666,2.9604674995837996
BASELINE,ref_to_mri,2026-07-11,8.766666666666667,2.9905982948098435
BASELINE,ref_to_mri,2026-07-12,8.366666666666667,2.965122935560767
BASELINE,ref_to_mri,2026-07-13,8.633333333333333,2.7226170641794116
BASELINE,ref_to_mri,2026-07-14,9.1,2.9867523591975975
BASELINE,ref_to_mri,2026-07-15,9.433333333333334,2.8729815503246363
BASELINE,ref_to_mri,2026-07-16,9.3,2.9142929585537316
BASELINE,ref_to_mri,2026-07-17,9.533333333333333,2.897482061868645
BASELINE,ref_to_mri,2026-07-18,9.166666666666666,2.742806683991259
BASELINE,ref_to_mri,2026-07-19,8.866666666666667,2.861556525236997
BASELINE,ref_to_mri,2026-07-20,9.2,2.7215614179592085
BASELINE,ref_to_mri,2026-07-21,9.533333333333333,2.556038601690775
BASELINE,ref_to_mri,2026-07-22,9.466666666666667,2.932967584303432
BASELINE,ref_to_mri,2026-07-23,9.6,2.724094281623236
BASELINE,ref_to_mri,2026-07-24,9.766666666666667,2.725148946683318
BASELINE,ref_to_mri,2026-07-25,9.333333333333334,2.758477007752439
BASELINE,ref_to_mri,2026-07-26,8.966666666666667,2.7975769482910016
BASELINE,ref_to_mri,2026-07-27,9.533333333333333,2.7883171705668928
BASELINE,ref_to_mri,2026-07-28,9.966666666666667,3.068003206999777
BASELINE,ref_to_mri,2026-07-29,9.933333333333334,3.2476339751858756
BASELINE,ref_to_mri,2026-07-30,9.933333333333334,3.0730568105584286
BASELINE,ref_to_mri,2026-07-31,10.033333333333333,3.068003206999777
BASELINE,ref_to_mri,2026-08-01,9.6,2.9313995715828067
BASELINE,ref_to_mri,2026-08-02,9.366666666666667,2.8221211554594805
BASELINE,ref_to_mri,2026-08-03,9.466666666666667,2.956387979453555
BASELINE,ref_to_mri,2026-08-04,9.633333333333333,3.07922217376439
BASELINE,ref_to_mri,2026-08-05,9.7,3.292101309875314
BASELINE,ref_to_mri,2026-08-06,9.866666666666667,3.540244812627134
BASELINE,ref_to_mri,2026-08-07,9.5,3.421534239449335
BASELINE,ref_to_mri,2026-08-08,9.066666666666666,3.2476339751858747
BASELINE,ref_to_mri,2026-08-09,8.766666666666667,3.1148513368337043
BASELINE,ref_to_mri,2026-08-10,9.133333333333333,3.191943882201947
BASELINE,ref_to_mri,2026-08-11,8.9,2.9635719361422046
BASELINE,ref_to_mri,2026-08-12,9.266666666666667,3.1176177170854444
BASELINE,ref_to_mri,2026-08-13,9.366666666666667,3.056743064262932
BASELINE,ref_to_mri,2026-08-14,9.5,3.148617649612012
BASELINE,ref_to_mri,2026-08-15,9.033333333333333,3.068003206999778
BASELINE,ref_to_mri,2026-08-16,8.6,2.9548323950367514
BASELINE,ref_to_mri,2026-08-17,9.0,3.1072773313293265
BASELINE,ref_to_mri,2026-08-18,9.233333333333333,2.9323796777894646
BASELINE,ref_to_mri,2026-08-19,9.066666666666666,2.958719822576269
BASELINE,ref_to_mri,2026-08-20,9.3,2.926101325230765
BASELINE,ref_to_mri,2026-08-21,9.633333333333333,3.189241973857752
BASELINE,ref_to_mri,2026-08-22,9.1,3.1222229039690563
BASELINE,ref_to_mri,2026-08-23,8.8,2.9873295651860183
BASELINE,ref_to_mri,2026-08-24,9.0,2.959496695327631
BASELINE,ref_to_mri,2026-08-25,9.266666666666667,3.0842573949268433
BASELINE,ref_to_mri,2026-08-26,9.266666666666667,3.139661011059604
BASELINE,ref_to_mri,2026-08-27,9.5,3.192123928110216
BASELINE,ref_to_mri,2026-08-28,9.966666666666667,2.9063940608220364
BASELINE,ref_to_mri,2026-08-29,9.633333333333333,2.9998084230018165
BASELINE,ref_to_mri,2026-08-30,9.3,3.064254423577421
BASELINE,ref_to_mri,2026-08-31,9.633333333333333,2.8221211554594805
BASELINE,ref_to_mri,2026-09-01,9.966666666666667,2.9534705865721986
BASELINE,ref_to_mri,2026-09-02,10.2,3.078288821563941
BASELINE,ref_to_mri,2026-09-03,10.566666666666666,3.024991688028858
BASELINE,ref_to_mri,2026-09-04,10.733333333333333,2.778406059215438
BASELINE,ref_to_mri,2026-09-05,10.333333333333334,2.758477007752439
BASELINE,ref_to_mri,2026-09-06,9.933333333333334,2.7409202246984354
BASELINE,ref_to_mri,2026-09-07,10.0,2.51889411968961
BASELINE,ref_to_mri,2026-09-08,9.966666666666667,2.498045212772874
BASELINE,ref_to_mri,2026-09-09,10.2,2.893512362700987
BASELINE,ref_to_mri,2026-09-10,10.533333333333333,2.9680288749098875
BASELINE,ref_to_mri,2026-09-11,10.6,2.823546315027159
BASELINE,ref_to_mri,2026-09-12,10.066666666666666,2.8153928290043644
BASELINE,ref_to_mri,2026-09-13,9.8,2.796549598196394
BASELINE,ref_to_mri,2026-09-14,10.166666666666666,2.9604674995838
BASELINE,ref_to_mri,2026-09-15,10.166666666666666,2.792642221035957
BASELINE,ref_to_mri,2026-09-16,10.4,3.080528391755835
BASELINE,ref_to_mri,2026-09-17,10.666666666666666,3.0775419359963387
BASELINE,ref_to_mri,2026-09-18,10.566666666666666,3.2976829204273352
BASELINE,ref_to_mri,2026-09-19,10.333333333333334,3.314891513628528
BASELINE,ref_to_mri,2026-09-20,10.0,3.2270409206343005
BASELINE,ref_to_mri,2026-09-21,10.1,2.94020876575234
BASELINE,ref_to_mri,2026-09-22,10.4,3.080528391755835
BASELINE,ref_to_mri,2026-09-23,10.233333333333333,3.158822711001716
BASELINE,ref_to_mri,2026-09-24,10.133333333333333,3.036937356243478
BASELINE,ref_to_mri,2026-09-25,10.266666666666667,3.0505322693649353
BASELINE,ref_to_mri,2026-09-26,9.8,2.952497481677223
BASELINE,ref_to_mri,2026-09-27,9.466666666666667,2.979624291675081
BASELINE,ref_to_mri,2026-09-28,9.533333333333333,3.01414290823517
BASELINE,ref_to_mri,2026-09-29,9.833333333333334,2.9370796348769974
BASELINE,ref_to_mri,2026-09-30,10.0,2.8527059144753704
BASELINE,ref_to_mri,2026-10-01,10.066666666666666,2.981937964309202
BASELINE,ref_to_mri,2026-10-02,10.166666666666666,2.9487967544153624
BASELINE,ref_to_mri,2026-10-03,9.766666666666667,2.8729815503246354
BASELINE,ref_to_mri,2026-10-04,9.3,2.7810938061526604
BASELINE,ref_to_mri,2026-10-05,9.3,2.768667051376765
BASELINE,ref_to_mri,2026-10-06,9.5,2.763680704148502
BASELINE,ref_to_mri,2026-10-07,9.733333333333333,2.753472207123635
BASELINE,ref_to_mri,2026-10-08,9.9,3.021189535083251
BASELINE,ref_to_mri,2026-10-09,10.5,3.4616121418624664
BASELINE,ref_to_mri,2026-10-10,10.233333333333333,3.3700847562587826
BASELINE,ref_to_mri,2026-10-11,9.933333333333334,3.226328470924628
BASELINE,ref_to_mri,2026-10-12,10.166666666666666,3.384379261918757
BASELINE,ref_to_mri,2026-10-13,10.6,3.3794510878502755
BASELINE,ref_to_mri,2026-10-14,10.433333333333334,3.5977323637146132
BASELINE,ref_to_mri,2026-10-15,10.433333333333334,3.910051885477537
BASELINE,ref_to_mri,2026-10-16,10.633333333333333,4.181101433283137
BASELINE,ref_to_mri,2026-10-17,10.166666666666666,4.017919630968188
BASELINE,ref_to_mri,2026-10-18,9.8,3.9251619777690876
BASELINE,ref_to_mri,2026-10-19,10.3,4.371932422104472
BASELINE,ref_to_mri,2026-10-20,10.366666666666667,4.230295769665588
BASELINE,ref_to_mri,2026-10-21,10.5,4.2324689134650795
BASELINE,ref_to_mri,2026-10-22,10.966666666666667,3.746109092556347
BASELINE,ref_to_mri,2026-10-23,11.133333333333333,3.5596719466568962
BASELINE,ref_to_mri,2026-10-24,10.866666666666667,3.636342737661994
BASELINE,ref_to_mri,2026-10-25,10.5,3.4315975971791217
BASELINE,ref_to_mri,2026-10-26,10.6,3.7655425033887995
BASELINE,ref_to_mri,2026-10-27,10.6,3.43008997569733
BASELINE,ref_to_mri,2026-10-28,10.8,3.7083317189716234
BASELINE,ref_to_mri,2026-10-29,10.8,3.377409739981831
BASELINE,ref_to_mri,2026-10-30,11.033333333333333,3.3986136456860874
BASELINE,ref_to_mri,2026-10-31,10.7,3.0754870654345425
BASELINE,ref_to_mri,2026-11-01,10.266666666666667,2.9117281671784245
BASELINE,ref_to_mri,2026-11-02,10.733333333333333,2.970351579484679
BASELINE,ref_to_mri,2026-11-03,10.9,2.9982753663420896
BASELINE,ref_to_mri,2026-11-04,10.633333333333333,3.034097415449409
BASELINE,ref_to_mri,2026-11-05,10.566666666666666,3.125902168625258
BASELINE,ref_to_mri,2026-11-06,10.533333333333333,3.002680794560585
BASELINE,ref_to_mri,2026-11-07,10.066666666666666,2.728310495695008
BASELINE,ref_to_mri,2026-11-08,9.866666666666667,2.713101461469859
BASELINE,ref_to_mri,2026-11-09,9.8,2.5650166363646822
BASELINE,ref_to_mri,2026-11-10,10.2,2.5784250739684027
BASELINE,ref_to_mri,2026-11-11,10.333333333333334,2.4821199689438633
BASELINE,ref_to_mri,2026-11-12,10.666666666666666,2.3242845889810293
BASELINE,ref_to_mri,2026-11-13,10.633333333333333,2.125109868694555
BASELINE,ref_to_mri,2026-11-14,10.366666666666667,2.141274730450151
BASELINE,ref_to_mri,2026-11-15,9.966666666666667,1.9910720268468325
BASELINE,ref_to_mri,2026-11-16,10.0,1.8569533817705184
BASELINE,ref_to_mri,2026-11-17,10.266666666666667,1.9640446187314116
BASELINE,ref_to_mri,2026-11-18,10.466666666666667,2.0633640649114287
BASELINE,ref_to_mri,2026-11-19,10.566666666666666,2.1283526628524845
BASELINE,ref_to_mri,2026-11-20,10.866666666666667,2.208655907908751
BASELINE,ref_to_mri,2026-11-21,10.333333333333334,2.2641635942681337
BASELINE,ref_to_mri,2026-11-22,9.7,2.3946780072946527
BASELINE,ref_to_mri,2026-11-23,9.9,2.4403221946687905
BASELINE,ref_to_mri,2026-11-24,10.533333333333333,2.944701065951532
BASELINE,ref_to_mri,2026-11-25,10.766666666666667,3.1369140703974456
BASELINE,ref_to_mri,2026-11-26,10.666666666666666,3.4072269373052997
BASELINE,ref_to_mri,2026-11-27,10.666666666666666,3.5363465789479376
BASELINE,ref_to_mri,2026-11-28,10.3,3.621297157573275
BASELINE,ref_to_mri,2026-11-29,10.0,3.4441354452920754
BASELINE,ref_to_mri,2026-11-30,10.1,3.4275757996095386
BASELINE,ref_to_mri,2026-12-01,10.2,3.428078782340195
BASELINE,ref_to_mri,2026-12-02,10.066666666666666,3.4434679124928427
BASELINE,ref_to_mri,2026-12-03,10.0,3.493836938342163
BASELINE,ref_to_mri,2026-12-04,9.966666666666667,3.4788358470291056
BASELINE,ref_to_mri,2026-12-05,9.6,3.124982758573127
BASELINE,ref_to_mri,2026-12-06,9.266666666666667,3.1286587776755774
BASELINE,ref_to_mri,2026-12-07,9.166666666666666,3.1192763676005475
BASELINE,ref_to_mri,2026-12-08,9.033333333333333,2.858542350187608
BASELINE,ref_to_mri,2026-12-09,9.366666666666667,2.7226170641794116
BASELINE,ref_to_mri,2026-12-10,9.633333333333333,2.7603514685425585
BASELINE,ref_to_mri,2026-12-11,9.833333333333334,2.780267083837677
BASELINE,ref_to_mri,2026-12-12,9.433333333333334,2.6997232723237468
BASELINE,ref_to_mri,2026-12-13,9.033333333333333,2.6971675223608487
BASELINE,ref_to_mri,2026-12-14,9.233333333333333,2.7503395819592815
BASELINE,ref_to_mri,2026-12-15,9.3,3.131045875719815
BASELINE,ref_to_mri,2026-12-16,9.566666666666666,3.1369140703974456
BASELINE,ref_to_mri,2026-12-17,9.6,3.2334459039534136
BASELINE,ref_to_mri,2026-12-18,9.533333333333333,3.0141429082351694
BASELINE,ref_to_mri,2026-12-19,9.033333333333333,3.0112814700645343
BASELINE,ref_to_mri,2026-12-20,8.733333333333333,2.839783057927481
BASELINE,ref_to_mri,2026-12-21,9.033333333333333,3.2107935782760704
BASELINE,ref_to_mri,2026-12-22,9.2,3.397768030076053
BASELINE,ref_to_mri,2026-12-23,9.1,3.2200878120388854
BASELINE,ref_to_mri,2026-12-24,9.3,3.3748563187806666
BASELINE,ref_to_mri,2026-12-25,9.833333333333334,3.733199915514223
BASELINE,ref_to_mri,2026-12-26,9.433333333333334,3.520220734980764
